IncidntNum,Category,Descript,DayOfWeek,Date,PdDistrict,Resolution,X,Y,Location
140660700,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,07/29/2014 12:00:00 AM +0000,TARAVAL,NONE,-122.488837267378,37.744685668121,"(37.744685668121, -122.488837267378)"
140566772,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Tuesday,07/08/2014 12:00:00 AM +0000,SOUTHERN,"ARREST, BOOKED",-122.406659517434,37.7850491022993,"(37.7850491022993, -122.406659517434)"
140549035,NON-CRIMINAL,LOST PROPERTY,Tuesday,07/01/2014 12:00:00 AM +0000,PARK,NONE,-122.437071312548,37.7720832843897,"(37.7720832843897, -122.437071312548)"
140723881,MISSING PERSON,FOUND PERSON,Thursday,08/28/2014 12:00:00 AM +0000,TARAVAL,NONE,-122.497243835911,37.7514154954921,"(37.7514154954921, -122.497243835911)"
140674676,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,08/12/2014 12:00:00 AM +0000,SOUTHERN,PSYCHOPATHIC CASE,-122.412004155966,37.7740235446043,"(37.7740235446043, -122.412004155966)"
140718252,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,08/22/2014 12:00:00 AM +0000,NORTHERN,NONE,-122.433084166837,37.7851499161834,"(37.7851499161834, -122.433084166837)"
140627164,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,07/28/2014 12:00:00 AM +0000,TENDERLOIN,PSYCHOPATHIC CASE,-122.41062190856,37.7826900440985,"(37.7826900440985, -122.41062190856)"
140582104,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,07/13/2014 12:00:00 AM +0000,TARAVAL,"ARREST, BOOKED",-122.476011600296,37.7290910125835,"(37.7290910125835, -122.476011600296)"
140597498,KIDNAPPING,CHILD STEALING,Wednesday,07/16/2014 12:00:00 AM +0000,PARK,NONE,-122.452915212051,37.7702352704926,"(37.7702352704926, -122.452915212051)"
140616907,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,07/25/2014 12:00:00 AM +0000,NORTHERN,NONE,-122.420307355721,37.7886989511944,"(37.7886989511944, -122.420307355721)"
140573852,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,07/10/2014 12:00:00 AM +0000,MISSION,NONE,-122.417756708592,37.7698142360383,"(37.7698142360383, -122.417756708592)"
140672341,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,08/03/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.418235604194,37.7760053751551,"(37.7760053751551, -122.418235604194)"
140687782,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/17/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.411874695361,37.8021270010028,"(37.8021270010028, -122.411874695361)"
140692941,MISSING PERSON,MISSING ADULT,Monday,08/18/2014 12:00:00 AM +0000,TARAVAL,PSYCHOPATHIC CASE,-122.499715741325,37.7491163110042,"(37.7491163110042, -122.499715741325)"
140615062,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,07/24/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.41923563896,37.8001325425485,"(37.8001325425485, -122.41923563896)"
140699624,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,08/19/2014 12:00:00 AM +0000,NORTHERN,NONE,-122.426071405986,37.7755241181956,"(37.7755241181956, -122.426071405986)"
140626752,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,07/28/2014 12:00:00 AM +0000,TENDERLOIN,"ARREST, BOOKED",-122.4124321618,37.7829675794895,"(37.7829675794895, -122.4124321618)"
140672103,NON-CRIMINAL,FOUND PROPERTY,Tuesday,08/12/2014 12:00:00 AM +0000,PARK,"ARREST, BOOKED",-122.45432373843,37.7728677012863,"(37.7728677012863, -122.45432373843)"
146161136,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/12/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.395531170543,37.7815232728028,"(37.7815232728028, -122.395531170543)"
140703366,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,08/22/2014 12:00:00 AM +0000,SOUTHERN,PSYCHOPATHIC CASE,-122.403742962696,37.7752316978411,"(37.7752316978411, -122.403742962696)"
146139365,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,07/17/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.395838571002,37.779719761666,"(37.779719761666, -122.395838571002)"
146133317,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,07/10/2014 12:00:00 AM +0000,INGLESIDE,NONE,-122.452341015161,37.7451702877014,"(37.7451702877014, -122.452341015161)"
140651646,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE,Tuesday,08/05/2014 12:00:00 AM +0000,TENDERLOIN,NONE,-122.411829002775,37.7830448326798,"(37.7830448326798, -122.411829002775)"
146174684,LARCENY/THEFT,PETTY THEFT BICYCLE,Wednesday,08/27/2014 12:00:00 AM +0000,BAYVIEW,NONE,-122.393624383467,37.7624294958491,"(37.7624294958491, -122.393624383467)"
140626893,NON-CRIMINAL,LOST PROPERTY,Monday,07/28/2014 12:00:00 AM +0000,BAYVIEW,NONE,-122.391245623019,37.7332252033101,"(37.7332252033101, -122.391245623019)"
140694016,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Monday,08/18/2014 12:00:00 AM +0000,NORTHERN,NONE,-122.422671307251,37.775154743445,"(37.775154743445, -122.422671307251)"
140669144,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Tuesday,08/05/2014 12:00:00 AM +0000,MISSION,NONE,-122.43431011341,37.7594321433275,"(37.7594321433275, -122.43431011341)"
140639824,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,08/01/2014 12:00:00 AM +0000,SOUTHERN,"ARREST, BOOKED",-122.403890223654,37.7846237669087,"(37.7846237669087, -122.403890223654)"
140545544,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,07/01/2014 12:00:00 AM +0000,CENTRAL,"ARREST, BOOKED",-122.411537983271,37.7869723412596,"(37.7869723412596, -122.411537983271)"
146128578,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,07/03/2014 12:00:00 AM +0000,BAYVIEW,NONE,-122.399751547165,37.7126713717835,"(37.7126713717835, -122.399751547165)"
140726954,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,08/29/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.396787512525,37.7985402590713,"(37.7985402590713, -122.396787512525)"
140687083,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/14/2014 12:00:00 AM +0000,MISSION,NONE,-122.41733258259,37.763571895619,"(37.763571895619, -122.41733258259)"
146163938,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,08/13/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.422040404639,37.805525920649,"(37.805525920649, -122.422040404639)"
149011275,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,07/07/2014 12:00:00 AM +0000,TARAVAL,NONE,-122.468198751296,37.7110051580482,"(37.7110051580482, -122.468198751296)"
140615573,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,07/24/2014 12:00:00 AM +0000,NORTHERN,NONE,-122.431369772433,37.7853730435768,"(37.7853730435768, -122.431369772433)"
140548106,LARCENY/THEFT,PETTY THEFT BICYCLE,Tuesday,07/01/2014 12:00:00 AM +0000,MISSION,NONE,-122.418306390353,37.7608019337785,"(37.7608019337785, -122.418306390353)"
140568637,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,07/09/2014 12:00:00 AM +0000,NORTHERN,"ARREST, BOOKED",-122.4196789317,37.7821165079081,"(37.7821165079081, -122.4196789317)"
146170610,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,08/14/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.403742962696,37.7752316978411,"(37.7752316978411, -122.403742962696)"
140579587,MISSING PERSON,FOUND PERSON,Saturday,07/12/2014 12:00:00 AM +0000,MISSION,PSYCHOPATHIC CASE,-122.416755532165,37.7716975465962,"(37.7716975465962, -122.416755532165)"
140620914,MISSING PERSON,MISSING ADULT,Saturday,07/26/2014 12:00:00 AM +0000,NORTHERN,LOCATED,-122.43204217085,37.7797945628895,"(37.7797945628895, -122.43204217085)"
140651680,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/04/2014 12:00:00 AM +0000,MISSION,NONE,-122.41089058733,37.7600987142667,"(37.7600987142667, -122.41089058733)"
140598537,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,07/18/2014 12:00:00 AM +0000,BAYVIEW,NONE,-122.37971705661,37.7258735889284,"(37.7258735889284, -122.37971705661)"
140561051,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,07/06/2014 12:00:00 AM +0000,TENDERLOIN,"ARREST, BOOKED",-122.413031030236,37.7810191246045,"(37.7810191246045, -122.413031030236)"
140572371,NON-CRIMINAL,FOUND PROPERTY,Thursday,07/10/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.406481972743,37.7827317885184,"(37.7827317885184, -122.406481972743)"
140606851,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/21/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.391004273278,37.7925182655402,"(37.7925182655402, -122.391004273278)"
140574612,MISSING PERSON,FOUND PERSON,Wednesday,07/09/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.400365458377,37.7954122489893,"(37.7954122489893, -122.400365458377)"
140613743,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/22/2014 12:00:00 AM +0000,MISSION,NONE,-122.411520070385,37.7501057600848,"(37.7501057600848, -122.411520070385)"
140687895,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,08/17/2014 12:00:00 AM +0000,NORTHERN,"ARREST, BOOKED",-122.420641893733,37.7819608222134,"(37.7819608222134, -122.420641893733)"
140725730,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,08/28/2014 12:00:00 AM +0000,INGLESIDE,NONE,-122.440314128944,37.7174500952156,"(37.7174500952156, -122.440314128944)"
140641788,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,08/02/2014 12:00:00 AM +0000,CENTRAL,PSYCHOPATHIC CASE,-122.416860558029,37.7882085379902,"(37.7882085379902, -122.416860558029)"
140726352,NON-CRIMINAL,LOST PROPERTY,Thursday,08/28/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.41115583096,37.8059565986715,"(37.8059565986715, -122.41115583096)"
140567322,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,07/08/2014 12:00:00 AM +0000,RICHMOND,"ARREST, CITED",-122.450656450755,37.7781634766833,"(37.7781634766833, -122.450656450755)"
146170290,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,08/20/2014 12:00:00 AM +0000,PARK,NONE,-122.434111123725,37.7735493015188,"(37.7735493015188, -122.434111123725)"
140596860,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,07/18/2014 12:00:00 AM +0000,TENDERLOIN,"ARREST, BOOKED",-122.410955248906,37.7841399509891,"(37.7841399509891, -122.410955248906)"
140659054,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,08/08/2014 12:00:00 AM +0000,MISSION,PSYCHOPATHIC CASE,-122.418470538364,37.7654111480384,"(37.7654111480384, -122.418470538364)"
140672272,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,07/03/2014 12:00:00 AM +0000,PARK,NONE,-122.444893749432,37.7788576626862,"(37.7788576626862, -122.444893749432)"
146150515,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,07/24/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.403742962696,37.7752316978411,"(37.7752316978411, -122.403742962696)"
140629568,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Tuesday,07/29/2014 12:00:00 AM +0000,PARK,"ARREST, BOOKED",-122.453527289521,37.7693364936308,"(37.7693364936308, -122.453527289521)"
140618771,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,07/24/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.370740926948,37.8170463264521,"(37.8170463264521, -122.370740926948)"
140545453,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,07/01/2014 12:00:00 AM +0000,SOUTHERN,"ARREST, BOOKED",-122.408030866262,37.783973994799,"(37.783973994799, -122.408030866262)"
146174123,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,08/27/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.407936092434,37.7707572727623,"(37.7707572727623, -122.407936092434)"
146164992,NON-CRIMINAL,LOST PROPERTY,Tuesday,08/12/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.404864532748,37.8064164582386,"(37.8064164582386, -122.404864532748)"
140590890,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,07/11/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.403742962696,37.7752316978411,"(37.7752316978411, -122.403742962696)"
140691993,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,08/18/2014 12:00:00 AM +0000,INGLESIDE,NONE,-122.405895933816,37.7159306805567,"(37.7159306805567, -122.405895933816)"
140568342,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,07/09/2014 12:00:00 AM +0000,INGLESIDE,NONE,-122.434977682804,37.7102400714961,"(37.7102400714961, -122.434977682804)"
146172105,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,08/20/2014 12:00:00 AM +0000,BAYVIEW,NONE,-122.387316279433,37.7580021664885,"(37.7580021664885, -122.387316279433)"
140569061,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/08/2014 12:00:00 AM +0000,RICHMOND,NONE,-122.454863655652,37.7757169015057,"(37.7757169015057, -122.454863655652)"
140663481,NON-CRIMINAL,"AIDED CASE, DOG BITE",Saturday,08/09/2014 12:00:00 AM +0000,NORTHERN,NONE,-122.41837962655,37.7832363039203,"(37.7832363039203, -122.41837962655)"
140700328,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,08/20/2014 12:00:00 AM +0000,SOUTHERN,"ARREST, CITED",-122.403890223654,37.7846237669087,"(37.7846237669087, -122.403890223654)"
140695638,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,08/19/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.417928598773,37.7973949767545,"(37.7973949767545, -122.417928598773)"
146137632,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/14/2014 12:00:00 AM +0000,NORTHERN,NONE,-122.435294117689,37.7877397171054,"(37.7877397171054, -122.435294117689)"
140659048,ASSAULT,THREATS AGAINST LIFE,Friday,08/08/2014 12:00:00 AM +0000,CENTRAL,"ARREST, BOOKED",-122.405517223277,37.7970642285289,"(37.7970642285289, -122.405517223277)"
146136941,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/06/2014 12:00:00 AM +0000,RICHMOND,NONE,-122.465838183623,37.7724965522563,"(37.7724965522563, -122.465838183623)"
140584075,NON-CRIMINAL,FOUND PROPERTY,Monday,07/14/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.405858724197,37.7927277314151,"(37.7927277314151, -122.405858724197)"
140630678,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Sunday,07/13/2014 12:00:00 AM +0000,MISSION,NONE,-122.408213834853,37.7545396251852,"(37.7545396251852, -122.408213834853)"
140622233,ASSAULT,THREATS AGAINST LIFE,Saturday,07/26/2014 12:00:00 AM +0000,MISSION,NONE,-122.417641138926,37.7554719221643,"(37.7554719221643, -122.417641138926)"
140657569,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,08/07/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.411546724258,37.7811973524022,"(37.7811973524022, -122.411546724258)"
140689164,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,08/17/2014 12:00:00 AM +0000,MISSION,NONE,-122.417443933132,37.7651602165206,"(37.7651602165206, -122.417443933132)"
140568358,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,07/09/2014 12:00:00 AM +0000,MISSION,"ARREST, CITED",-122.428820922736,37.766128635811,"(37.766128635811, -122.428820922736)"
146155402,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/07/2014 12:00:00 AM +0000,RICHMOND,NONE,-122.483663577628,37.7801399018428,"(37.7801399018428, -122.483663577628)"
146169895,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,08/14/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.40833353294,37.7876829825053,"(37.7876829825053, -122.40833353294)"
140672965,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Tuesday,08/12/2014 12:00:00 AM +0000,CENTRAL,"ARREST, CITED",-122.417019320691,37.7891095539033,"(37.7891095539033, -122.417019320691)"
140577440,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,07/11/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.403766079752,37.7784114048564,"(37.7784114048564, -122.403766079752)"
140700516,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,08/20/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.404443445162,37.7972350306878,"(37.7972350306878, -122.404443445162)"
146131816,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,07/05/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.41443397873,37.7721410296448,"(37.7721410296448, -122.41443397873)"
140549972,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,07/02/2014 12:00:00 AM +0000,INGLESIDE,"ARREST, BOOKED",-122.438164318154,37.7201711676534,"(37.7201711676534, -122.438164318154)"
140589489,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,07/15/2014 12:00:00 AM +0000,NORTHERN,NONE,-122.419892669812,37.7810652067239,"(37.7810652067239, -122.419892669812)"
140605524,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Friday,07/11/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.403742962696,37.7752316978411,"(37.7752316978411, -122.403742962696)"
140688649,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Saturday,08/16/2014 12:00:00 AM +0000,MISSION,NONE,-122.419616534356,37.7553487443813,"(37.7553487443813, -122.419616534356)"
140681289,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,08/14/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.397425905029,37.786066822644,"(37.786066822644, -122.397425905029)"
140730541,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,08/30/2014 12:00:00 AM +0000,CENTRAL,"ARREST, BOOKED",-122.415887451278,37.8089513016416,"(37.8089513016416, -122.415887451278)"
140642253,OTHER OFFENSES,PROBATION VIOLATION,Saturday,08/02/2014 12:00:00 AM +0000,PARK,"ARREST, BOOKED",-122.442565616713,37.7734240198716,"(37.7734240198716, -122.442565616713)"
140653448,NON-CRIMINAL,FOUND PROPERTY,Wednesday,08/06/2014 12:00:00 AM +0000,NORTHERN,NONE,-122.427674340812,37.7934577790052,"(37.7934577790052, -122.427674340812)"
140578266,WARRANTS,WARRANT ARREST,Saturday,07/12/2014 12:00:00 AM +0000,MISSION,"ARREST, BOOKED",-122.410237426889,37.75305459896,"(37.75305459896, -122.410237426889)"
140575206,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,07/11/2014 12:00:00 AM +0000,MISSION,PSYCHOPATHIC CASE,-122.419888751813,37.7693660405709,"(37.7693660405709, -122.419888751813)"
140607865,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,07/21/2014 12:00:00 AM +0000,TARAVAL,NONE,-122.486302469317,37.7570354919723,"(37.7570354919723, -122.486302469317)"
140555480,MISSING PERSON,FOUND PERSON,Friday,07/04/2014 12:00:00 AM +0000,MISSION,LOCATED,-122.406662657485,37.7568815847358,"(37.7568815847358, -122.406662657485)"
146140271,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,07/20/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.403742962696,37.7752316978411,"(37.7752316978411, -122.403742962696)"
140584241,TRESPASS,TRESPASSING,Friday,07/11/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.408189715291,37.7931527825373,"(37.7931527825373, -122.408189715291)"
140636256,OTHER OFFENSES,PROBATION VIOLATION,Thursday,07/31/2014 12:00:00 AM +0000,MISSION,"ARREST, BOOKED",-122.414138047286,37.753509881778,"(37.753509881778, -122.414138047286)"
140603619,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,07/20/2014 12:00:00 AM +0000,BAYVIEW,NONE,-122.387934321859,37.7247731365092,"(37.7247731365092, -122.387934321859)"
140559670,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Saturday,07/05/2014 12:00:00 AM +0000,PARK,NONE,-122.44958140447,37.7696364226174,"(37.7696364226174, -122.44958140447)"
140553973,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,07/04/2014 12:00:00 AM +0000,MISSION,"ARREST, BOOKED",-122.415155941054,37.763697930918,"(37.763697930918, -122.415155941054)"
140596246,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/17/2014 12:00:00 AM +0000,MISSION,NONE,-122.423878534712,37.7623444865916,"(37.7623444865916, -122.423878534712)"
140627857,NON-CRIMINAL,LOST PROPERTY,Monday,07/28/2014 12:00:00 AM +0000,TENDERLOIN,NONE,-122.412601261914,37.7838976374337,"(37.7838976374337, -122.412601261914)"
140575789,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,07/10/2014 12:00:00 AM +0000,INGLESIDE,NONE,-122.424064775489,37.7322795410137,"(37.7322795410137, -122.424064775489)"
140650858,NON-CRIMINAL,LOST PROPERTY,Tuesday,08/05/2014 12:00:00 AM +0000,TENDERLOIN,NONE,-122.412601261914,37.7838976374337,"(37.7838976374337, -122.412601261914)"
140620180,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,07/26/2014 12:00:00 AM +0000,INGLESIDE,"ARREST, BOOKED",-122.42358068715,37.7398849566253,"(37.7398849566253, -122.42358068715)"
140603910,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/20/2014 12:00:00 AM +0000,MISSION,NONE,-122.422367409563,37.7698682392752,"(37.7698682392752, -122.422367409563)"
140720144,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,08/22/2014 12:00:00 AM +0000,TARAVAL,NONE,-122.491622692276,37.7377520263104,"(37.7377520263104, -122.491622692276)"
140684647,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/15/2014 12:00:00 AM +0000,BAYVIEW,NONE,-122.399382667574,37.7301908428576,"(37.7301908428576, -122.399382667574)"
140606118,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,07/21/2014 12:00:00 AM +0000,INGLESIDE,"ARREST, BOOKED",-122.431968616134,37.7211811274387,"(37.7211811274387, -122.431968616134)"
140663685,NON-CRIMINAL,LOST PROPERTY,Thursday,07/31/2014 12:00:00 AM +0000,RICHMOND,NONE,-122.466484659012,37.7659334077207,"(37.7659334077207, -122.466484659012)"
140687516,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,08/16/2014 12:00:00 AM +0000,PARK,NONE,-122.439480772242,37.7833088101143,"(37.7833088101143, -122.439480772242)"
140546984,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Tuesday,07/01/2014 12:00:00 AM +0000,BAYVIEW,JUVENILE CITED,-122.385290220991,37.730790740104,"(37.730790740104, -122.385290220991)"
140634034,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,07/30/2014 12:00:00 AM +0000,INGLESIDE,NONE,-122.434648516694,37.7249471366471,"(37.7249471366471, -122.434648516694)"
140715719,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,08/25/2014 12:00:00 AM +0000,TARAVAL,"ARREST, CITED",-122.477012148678,37.7616987104355,"(37.7616987104355, -122.477012148678)"
140717771,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Tuesday,08/26/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.412078903704,37.7897391550674,"(37.7897391550674, -122.412078903704)"
140620760,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,07/25/2014 12:00:00 AM +0000,PARK,"ARREST, BOOKED",-122.437262577518,37.7808016285351,"(37.7808016285351, -122.437262577518)"
140657478,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Thursday,08/07/2014 12:00:00 AM +0000,MISSION,NONE,-122.422035220179,37.7650188854936,"(37.7650188854936, -122.422035220179)"
146128750,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,07/05/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.404864532748,37.8064164582386,"(37.8064164582386, -122.404864532748)"
140663334,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,08/09/2014 12:00:00 AM +0000,BAYVIEW,"ARREST, CITED",-122.406910767793,37.7379666159065,"(37.7379666159065, -122.406910767793)"
140590351,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,07/15/2014 12:00:00 AM +0000,MISSION,NONE,-122.424104315404,37.7647828166189,"(37.7647828166189, -122.424104315404)"
140658846,NON-CRIMINAL,TRAFFIC ACCIDENT,Friday,08/08/2014 12:00:00 AM +0000,BAYVIEW,"ARREST, CITED",-122.388777804543,37.7361597683361,"(37.7361597683361, -122.388777804543)"
146171947,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/24/2014 12:00:00 AM +0000,CENTRAL,NONE,-122.423658369809,37.8052850926863,"(37.8052850926863, -122.423658369809)"
140646625,NON-CRIMINAL,LOST PROPERTY,Sunday,07/27/2014 12:00:00 AM +0000,PARK,NONE,-122.456866495245,37.7710282062356,"(37.7710282062356, -122.456866495245)"
140714103,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,08/22/2014 12:00:00 AM +0000,MISSION,NONE,-122.412162539316,37.754980542995,"(37.754980542995, -122.412162539316)"
140561318,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,07/06/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.403742962696,37.7752316978411,"(37.7752316978411, -122.403742962696)"
140569431,ASSAULT,THREATS AGAINST LIFE,Wednesday,07/09/2014 12:00:00 AM +0000,NORTHERN,NONE,-122.431017067169,37.7914164793258,"(37.7914164793258, -122.431017067169)"
140612745,WARRANTS,WARRANT ARREST,Wednesday,07/23/2014 12:00:00 AM +0000,MISSION,"ARREST, BOOKED",-122.422067407496,37.7663256729954,"(37.7663256729954, -122.422067407496)"
146170745,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,08/23/2014 12:00:00 AM +0000,SOUTHERN,NONE,-122.403742962696,37.7752316978411,"(37.7752316978411, -122.403742962696)"
